RGI;(VMU)Preço de venda da unidade na data pesquisa;(VUV)Preço m2 privativo na data pesquisa;% Vendido no Intervalo;% Valorização;Unidades Vendidas no Intervalo;Intervalo em Mêses;% Unidades Vendidas;% Unidades a Vender;Unidades Vendidas;Qtd em Estoque;Data Pesquisa
24304;698000;4222.1146866683;0;0.24955245255997;0;-1408;0;1;0;1;07/02/2017
24304;702700;4250.5443987418;0;0.25796634443251;0;-1438;0;1;0;1;09/03/2017
24304;707800;4281.3936607791;0;0.26709631220909;0;-1472;0;1;0;1;12/04/2017
24304;644000;3895.4754415679;0;0.15288220551378;0;-1507;0;1;0;1;17/05/2017
24304;716900;4336.4384224534;0;0.28338703902614;0;-1527;0;1;0;1;06/06/2017
24304;717600;4340.6726348899;0;0.28464017185822;0;-1568;0;1;0;1;17/07/2017
24304;715200;4326.1553351077;0;0.28034371643394;0;-1592;0;1;0;1;10/08/2017
24304;714000;4318.8966852165;0;0.2781954887218;0;-1625;0;1;0;1;12/09/2017
24304;714000;4318.8966852165;1;0.2781954887218;1;-1781;1;0;1;0;15/02/2018
24304;558600;3378.9015243165;0;0;0;0;0;1;0;1;01/04/2013
24304;558600;3378.9015243165;0;0;0;-46;0;1;0;1;17/05/2013
24304;572000;3459.9564481007;1;0.023988542785535;1;-120;1;0;1;0;30/07/2013
24304;572000;3459.9564481007;1;0.023988542785535;1;-135;1;0;1;0;14/08/2013
24304;572000;3459.9564481007;1;0.023988542785535;1;-190;1;0;1;0;08/10/2013
24304;572000;3459.9564481007;1;0.023988542785535;1;-221;1;0;1;0;08/11/2013
24304;573900;3471.4493104283;0;0.027389903329753;0;-463;0;1;0;1;08/07/2014
24304;585000;3538.5918219211;0;0.047261009667025;0;-500;0;1;0;1;14/08/2014
24304;587400;3553.1091217034;0;0.0515574650913;0;-535;0;1;0;1;18/09/2014
24304;667700;4038.8337769175;0;0.1953097028285;0;-574;0;1;0;1;27/10/2014
24304;667700;4038.8337769175;0;0.1953097028285;0;-599;0;1;0;1;21/11/2014
24304;664300;4018.267602226;0;0.18922305764411;0;-647;0;1;0;1;08/01/2015
24304;663800;4015.2431647714;0;0.18832796276405;0;-696;0;1;0;1;26/02/2015
24304;677000;4095.0883135737;0;0.21195846759757;0;-714;0;1;0;1;16/03/2015
24304;677000;4095.0883135737;0;0.21195846759757;0;-772;0;1;0;1;13/05/2015
24304;677000;4095.0883135737;0;0.21195846759757;0;-816;0;1;0;1;26/06/2015
24304;685600;4147.1086377934;0;0.22735409953455;0;-836;0;1;0;1;16/07/2015
24304;685600;4147.1086377934;0;0.22735409953455;0;-871;0;1;0;1;20/08/2015
24304;685600;4147.1086377934;0;0.22735409953455;0;-890;0;1;0;1;08/09/2015
24304;698000;4222.1146866683;0;0.24955245255997;0;-932;0;1;0;1;20/10/2015
24304;698000;4222.1146866683;0;0.24955245255997;0;-954;0;1;0;1;11/11/2015
24304;709700;4292.8865231067;0;0.27049767275331;0;-989;0;1;0;1;16/12/2015
24304;699100;4228.7684490685;0;0.2515216612961;0;-1024;0;1;0;1;20/01/2016
24304;699300;4229.9782240503;0;0.25187969924812;0;-1051;0;1;0;1;16/02/2016
24304;699300;4229.9782240503;0;0.25187969924812;0;-1100;0;1;0;1;05/04/2016
24304;718200;4344.3019598355;0;0.28571428571429;0;-1130;0;1;0;1;05/05/2016
24304;691100;4180.3774497943;0;0.23720014321518;0;-1164;0;1;0;1;08/06/2016
24304;692600;4189.4507621582;0;0.23988542785535;0;-1194;0;1;0;1;08/07/2016
24304;692600;4189.4507621582;0;0.23988542785535;0;-1220;0;1;0;1;03/08/2016
24304;703600;4255.9883861602;0;0.25957751521661;0;-1262;0;1;0;1;14/09/2016
24304;706600;4274.135010888;0;0.26494808449696;0;-1285;0;1;0;1;07/10/2016
24304;706600;4274.135010888;1;0.26494808449696;1;-1316;1;0;1;0;07/11/2016
24304;693700;4196.1045245584;0;0.24185463659148;0;-1388;0;1;0;1;18/01/2017
24304;698000;4222.1146866683;0;0.24955245255997;0;-1408;0;1;0;1;07/02/2017
24304;702700;4250.5443987418;0;0.25796634443251;0;-1438;0;1;0;1;09/03/2017
24304;707800;4281.3936607791;0;0.26709631220909;0;-1472;0;1;0;1;12/04/2017
24304;644000;3895.4754415679;0;0.15288220551378;0;-1507;0;1;0;1;17/05/2017
24304;716900;4336.4384224534;0;0.28338703902614;0;-1527;0;1;0;1;06/06/2017
24304;717600;4340.6726348899;0;0.28464017185822;0;-1568;0;1;0;1;17/07/2017
24304;715200;4326.1553351077;0;0.28034371643394;0;-1592;0;1;0;1;10/08/2017
24304;714000;4318.8966852165;0;0.2781954887218;0;-1625;0;1;0;1;12/09/2017
24304;714000;4318.8966852165;1;0.2781954887218;1;-1781;1;0;1;0;15/02/2018
24304;391200;3200.7854688267;0;0;0;0;0;1;0;1;01/04/2013
24304;391200;3200.7854688267;0;0;0;-46;0;1;0;1;17/05/2013
24304;406900;3329.2423498609;0;0.040132924335378;0;-120;0;1;0;1;30/07/2013
24304;406900;3329.2423498609;0;0.040132924335378;0;-135;0;1;0;1;14/08/2013
24304;406900;3329.2423498609;0;0.040132924335378;0;-190;0;1;0;1;08/10/2013
24304;435000;3559.1556210113;0;0.11196319018405;0;-221;0;1;0;1;08/11/2013
24304;435000;3559.1556210113;1;0.11196319018405;1;-262;1;0;1;0;19/12/2013
24304;474500;3882.343315333;0;0.2129345603272;0;-463;0;1;0;1;08/07/2014
24304;418300;3422.5167730322;0;0.069274028629857;0;-500;0;1;0;1;14/08/2014
24304;418200;3421.6985763378;0;0.069018404907975;0;-535;0;1;0;1;18/09/2014
24304;481400;3938.7988872525;0;0.23057259713701;0;-574;0;1;0;1;27/10/2014
24304;484600;3964.981181476;0;0.23875255623722;0;-599;0;1;0;1;21/11/2014
24304;487450;3988.2997872689;0;0.24603783231084;0;-647;0;1;0;1;08/01/2015
24304;491800;4023.891343479;0;0.25715746421268;0;-696;0;1;0;1;26/02/2015
24304;497000;4066.4375715922;0;0.27044989775051;0;-714;0;1;0;1;16/03/2015
24304;497000;4066.4375715922;0;0.27044989775051;0;-772;0;1;0;1;13/05/2015
24304;497000;4066.4375715922;0;0.27044989775051;0;-816;0;1;0;1;26/06/2015
24304;501200;4100.8018327606;0;0.28118609406953;0;-836;0;1;0;1;16/07/2015
24304;501200;4100.8018327606;0;0.28118609406953;0;-871;0;1;0;1;20/08/2015
24304;501200;4100.8018327606;0;0.28118609406953;0;-890;0;1;0;1;08/09/2015
24304;515500;4217.803960072;0;0.31774028629857;0;-932;0;1;0;1;20/10/2015
24304;515500;4217.803960072;0;0.31774028629857;0;-954;0;1;0;1;11/11/2015
24304;528100;4320.8967435772;0;0.34994887525562;0;-989;0;1;0;1;16/12/2015
24304;528100;4320.8967435772;1;0.34994887525562;1;-1024;1;0;1;0;20/01/2016
24304;530800;4342.9880543283;0;0.35685071574642;0;-1051;0;1;0;1;16/02/2016
24304;530800;4342.9880543283;0;0.35685071574642;0;-1100;0;1;0;1;05/04/2016
24304;533100;4361.8065783014;0;0.36273006134969;0;-1130;0;1;0;1;05/05/2016
24304;519900;4253.8046146294;0;0.32898773006135;0;-1164;0;1;0;1;08/06/2016
24304;521000;4262.8047782687;0;0.33179959100205;0;-1194;0;1;0;1;08/07/2016
24304;521000;4262.8047782687;0;0.33179959100205;0;-1220;0;1;0;1;03/08/2016
24304;527500;4315.9875634102;0;0.34841513292434;0;-1262;0;1;0;1;14/09/2016
24304;529800;4334.8060873834;0;0.35429447852761;0;-1285;0;1;0;1;07/10/2016
24304;525700;4301.2600229095;0;0.34381390593047;0;-1316;0;1;0;1;07/11/2016
24304;525700;4301.2600229095;0;0.34381390593047;0;-1353;0;1;0;1;14/12/2016
24304;519800;4252.9864179349;0;0.32873210633947;0;-1388;0;1;0;1;18/01/2017
24304;523000;4279.1687121584;0;0.33691206543967;0;-1408;0;1;0;1;07/02/2017
24304;526500;4307.8055964654;0;0.34585889570552;0;-1438;0;1;0;1;09/03/2017
24304;531000;4344.6244477172;0;0.35736196319018;0;-1472;0;1;0;1;12/04/2017
24304;535600;4382.2614956636;0;0.36912065439673;0;-1507;0;1;0;1;17/05/2017
24304;537100;4394.5344460808;0;0.37295501022495;0;-1527;0;1;0;1;06/06/2017
24304;540300;4420.7167403044;0;0.38113496932515;0;-1568;0;1;0;1;17/07/2017
24304;535900;4384.716085747;0;0.36988752556237;0;-1592;0;1;0;1;10/08/2017
24304;526500;4307.8055964654;0;0.34585889570552;0;-1625;0;1;0;1;12/09/2017
24304;526500;4307.8055964654;1;0.34585889570552;1;-1781;1;0;1;0;15/02/2018
24304;404100;3159.0056285178;0;0;0;0;0;1;0;1;01/04/2013
24304;404100;3159.0056285178;0;0;0;-46;0;1;0;1;17/05/2013
24304;419800;3281.7385866166;0;0.038851769364019;0;-120;0;1;0;1;30/07/2013
24304;419800;3281.7385866166;0;0.038851769364019;0;-135;0;1;0;1;14/08/2013
24304;419800;3281.7385866166;0;0.038851769364019;0;-190;0;1;0;1;08/10/2013
24304;419800;3281.7385866166;1;0.038851769364019;1;-221;1;0;1;0;08/11/2013
24304;490000;3830.5190744215;0;0.212571145756;0;-463;0;1;0;1;08/07/2014
24304;431900;3376.3289555972;0;0.068794852759218;0;-500;0;1;0;1;14/08/2014
24304;432000;3377.1106941839;0;0.069042316258352;0;-535;0;1;0;1;18/09/2014
24304;487800;3813.3208255159;0;0.20712694877506;0;-574;0;1;0;1;27/10/2014
24304;500450;3912.210756723;0;0.23843108141549;0;-599;0;1;0;1;21/11/2014
24304;496350;3880.1594746717;0;0.228285077951;0;-647;0;1;0;1;08/01/2015
24304;500700;3914.1651031895;0;0.23904974016333;0;-696;0;1;0;1;26/02/2015
24304;506000;3955.5972482802;0;0.25216530561742;0;-714;0;1;0;1;16/03/2015
24304;506000;3955.5972482802;0;0.25216530561742;0;-772;0;1;0;1;13/05/2015
24304;506000;3955.5972482802;0;0.25216530561742;0;-816;0;1;0;1;26/06/2015
24304;510500;3990.7754846779;0;0.26330116307845;0;-836;0;1;0;1;16/07/2015
24304;510500;3990.7754846779;0;0.26330116307845;0;-871;0;1;0;1;20/08/2015
24304;510500;3990.7754846779;0;0.26330116307845;0;-890;0;1;0;1;08/09/2015
24304;522500;4084.5841150719;0;0.29299678297451;0;-932;0;1;0;1;20/10/2015
24304;522500;4084.5841150719;0;0.29299678297451;0;-954;0;1;0;1;11/11/2015
24304;530700;4148.6866791745;0;0.31328878990349;0;-989;0;1;0;1;16/12/2015
24304;530700;4148.6866791745;1;0.31328878990349;1;-1024;1;0;1;0;20/01/2016
24304;533400;4169.7936210131;0;0.3199703043801;0;-1051;0;1;0;1;16/02/2016
24304;533400;4169.7936210131;0;0.3199703043801;0;-1100;0;1;0;1;05/04/2016
24304;542900;4244.0587867417;0;0.34347933679782;0;-1130;0;1;0;1;05/05/2016
24304;522400;4083.8023764853;0;0.29274931947538;0;-1164;0;1;0;1;08/06/2016
24304;530400;4146.3414634146;0;0.31254639940609;0;-1194;0;1;0;1;08/07/2016
24304;530400;4146.3414634146;0;0.31254639940609;0;-1220;0;1;0;1;03/08/2016
24304;539600;4218.2614133834;0;0.3353130413264;0;-1262;0;1;0;1;14/09/2016
24304;541900;4236.2414008755;0;0.34100470180648;0;-1285;0;1;0;1;07/10/2016
24304;541900;4236.2414008755;1;0.34100470180648;1;-1316;1;0;1;0;07/11/2016
24304;521600;4077.5484677924;0;0.29076961148231;0;-1388;0;1;0;1;18/01/2017
24304;523000;4088.492808005;0;0.29423410047018;0;-1408;0;1;0;1;07/02/2017
24304;528400;4130.7066916823;0;0.30759712942341;0;-1438;0;1;0;1;09/03/2017
24304;532900;4165.88492808;0;0.31873298688443;0;-1472;0;1;0;1;12/04/2017
24304;537500;4201.8449030644;0;0.33011630784459;0;-1507;0;1;0;1;17/05/2017
24304;539000;4213.5709818637;0;0.3338282603316;0;-1527;0;1;0;1;06/06/2017
24304;538400;4208.880550344;0;0.3323434793368;0;-1568;0;1;0;1;17/07/2017
24304;546400;4271.4196372733;0;0.35214055926751;0;-1592;0;1;0;1;10/08/2017
24304;536900;4197.1544715447;0;0.32863152684979;0;-1625;0;1;0;1;12/09/2017
24304;536900;4197.1544715447;1;0.32863152684979;1;-1781;1;0;1;0;15/02/2018
24304;404100;3159.0056285178;0;0;0;0;0;1;0;1;01/04/2013
24304;404100;3159.0056285178;1;0;1;-46;1;0;1;0;17/05/2013
24304;419800;3281.7385866166;1;0.038851769364019;1;-120;1;0;1;0;30/07/2013
24304;419800;3281.7385866166;1;0.038851769364019;1;-135;1;0;1;0;14/08/2013
24304;419800;3281.7385866166;1;0.038851769364019;1;-190;1;0;1;0;08/10/2013
24304;419800;3281.7385866166;1;0.038851769364019;1;-221;1;0;1;0;08/11/2013
24304;490000;3830.5190744215;0;0.212571145756;0;-463;0;1;0;1;08/07/2014
24304;431900;3376.3289555972;0;0.068794852759218;0;-500;0;1;0;1;14/08/2014
24304;432000;3377.1106941839;0;0.069042316258352;0;-535;0;1;0;1;18/09/2014
24304;487800;3813.3208255159;0;0.20712694877506;0;-574;0;1;0;1;27/10/2014
24304;500450;3912.210756723;0;0.23843108141549;0;-599;0;1;0;1;21/11/2014
24304;496350;3880.1594746717;0;0.228285077951;0;-647;0;1;0;1;08/01/2015
24304;500700;3914.1651031895;0;0.23904974016333;0;-696;0;1;0;1;26/02/2015
24304;506000;3955.5972482802;0;0.25216530561742;0;-714;0;1;0;1;16/03/2015
24304;506000;3955.5972482802;0;0.25216530561742;0;-772;0;1;0;1;13/05/2015
24304;506000;3955.5972482802;0;0.25216530561742;0;-816;0;1;0;1;26/06/2015
24304;510500;3990.7754846779;0;0.26330116307845;0;-836;0;1;0;1;16/07/2015
24304;510500;3990.7754846779;0;0.26330116307845;0;-871;0;1;0;1;20/08/2015
24304;510500;3990.7754846779;0;0.26330116307845;0;-890;0;1;0;1;08/09/2015
24304;522500;4084.5841150719;0;0.29299678297451;0;-932;0;1;0;1;20/10/2015
24304;522500;4084.5841150719;0;0.29299678297451;0;-954;0;1;0;1;11/11/2015
24304;530700;4148.6866791745;0;0.31328878990349;0;-989;0;1;0;1;16/12/2015
24304;530700;4148.6866791745;1;0.31328878990349;1;-1024;1;0;1;0;20/01/2016
24304;533400;4169.7936210131;1;0.3199703043801;1;-1051;1;0;1;0;16/02/2016
24304;533400;4169.7936210131;1;0.3199703043801;1;-1100;1;0;1;0;05/04/2016
24304;542900;4244.0587867417;1;0.34347933679782;1;-1130;1;0;1;0;05/05/2016
24304;522400;4083.8023764853;0;0.29274931947538;0;-1164;0;1;0;1;08/06/2016
24304;530400;4146.3414634146;0;0.31254639940609;0;-1194;0;1;0;1;08/07/2016
24304;530400;4146.3414634146;0;0.31254639940609;0;-1220;0;1;0;1;03/08/2016
24304;539600;4218.2614133834;0;0.3353130413264;0;-1262;0;1;0;1;14/09/2016
24304;541900;4236.2414008755;0;0.34100470180648;0;-1285;0;1;0;1;07/10/2016
24304;541900;4236.2414008755;1;0.34100470180648;1;-1316;1;0;1;0;07/11/2016
24304;521600;4077.5484677924;0;0.29076961148231;0;-1388;0;1;0;1;18/01/2017
24304;523000;4088.492808005;0;0.29423410047018;0;-1408;0;1;0;1;07/02/2017
24304;528400;4130.7066916823;0;0.30759712942341;0;-1438;0;1;0;1;09/03/2017
24304;532900;4165.88492808;0;0.31873298688443;0;-1472;0;1;0;1;12/04/2017
24304;537500;4201.8449030644;0;0.33011630784459;0;-1507;0;1;0;1;17/05/2017
24304;539000;4213.5709818637;0;0.3338282603316;0;-1527;0;1;0;1;06/06/2017
24304;538400;4208.880550344;0;0.3323434793368;0;-1568;0;1;0;1;17/07/2017
24304;546400;4271.4196372733;0;0.35214055926751;0;-1592;0;1;0;1;10/08/2017
24304;536900;4197.1544715447;0;0.32863152684979;0;-1625;0;1;0;1;12/09/2017
24304;536900;4197.1544715447;1;0.32863152684979;1;-1781;1;0;1;0;15/02/2018
24304;553600;3468.0197957777;0;0;0;0;0;1;0;1;01/04/2013
24304;553600;3468.0197957777;0;0;0;-46;0;1;0;1;17/05/2013
24304;567000;3551.963916557;0;0.024205202312139;0;-120;0;1;0;1;30/07/2013
24304;567000;3551.963916557;0;0.024205202312139;0;-135;0;1;0;1;14/08/2013
24304;567000;3551.963916557;0;0.024205202312139;0;-190;0;1;0;1;08/10/2013
24304;601500;3768.0887051306;0;0.086524566473988;0;-221;0;1;0;1;08/11/2013
24304;601500;3768.0887051306;1;0.086524566473988;1;-262;1;0;1;0;19/12/2013
24304;579000;3627.1377560609;0;0.045881502890173;0;-463;0;1;0;1;08/07/2014
24304;578000;3620.8732694356;0;0.04407514450867;0;-500;0;1;0;1;14/08/2014
24304;581000;3639.6667293115;0;0.049494219653179;0;-535;0;1;0;1;18/09/2014
24304;673700;4220.3846394788;0;0.2169436416185;0;-574;0;1;0;1;27/10/2014
24304;667050;4178.7258034204;0;0.2049313583815;0;-599;0;1;0;1;21/11/2014
24304;663600;4157.1133245631;0;0.19869942196532;0;-647;0;1;0;1;08/01/2015
24304;661600;4144.5843513124;0;0.19508670520231;0;-696;0;1;0;1;26/02/2015
24304;668700;4189.0622063522;0;0.20791184971098;0;-714;0;1;0;1;16/03/2015
24304;668700;4189.0622063522;0;0.20791184971098;0;-772;0;1;0;1;13/05/2015
24304;668700;4189.0622063522;0;0.20791184971098;0;-816;0;1;0;1;26/06/2015
24304;683300;4280.5237110819;0;0.23428468208092;0;-836;0;1;0;1;16/07/2015
24304;683300;4280.5237110819;0;0.23428468208092;0;-871;0;1;0;1;20/08/2015
24304;683300;4280.5237110819;0;0.23428468208092;0;-890;0;1;0;1;08/09/2015
24304;695700;4358.2033452359;0;0.25668352601156;0;-932;0;1;0;1;20/10/2015
24304;695700;4358.2033452359;0;0.25668352601156;0;-954;0;1;0;1;11/11/2015
24304;707400;4431.4978387521;0;0.27781791907514;0;-989;0;1;0;1;16/12/2015
24304;696800;4365.0942805237;0;0.25867052023121;0;-1024;0;1;0;1;20/01/2016
24304;697000;4366.3471778488;0;0.25903179190751;0;-1051;0;1;0;1;16/02/2016
24304;697000;4366.3471778488;0;0.25903179190751;0;-1100;0;1;0;1;05/04/2016
24304;709400;4444.0268120028;0;0.28143063583815;0;-1130;0;1;0;1;05/05/2016
24304;684900;4290.5468896824;0;0.23717485549133;0;-1164;0;1;0;1;08/06/2016
24304;686300;4299.3171709578;0;0.23970375722543;0;-1194;0;1;0;1;08/07/2016
24304;686300;4299.3171709578;0;0.23970375722543;0;-1220;0;1;0;1;03/08/2016
24304;676100;4235.4194073796;0;0.2212789017341;0;-1262;0;1;0;1;14/09/2016
24304;679000;4253.586418593;0;0.22651734104046;0;-1285;0;1;0;1;07/10/2016
24304;680000;4259.8509052183;0;0.22832369942197;0;-1316;0;1;0;1;07/11/2016
24304;680000;4259.8509052183;0;0.22832369942197;0;-1353;0;1;0;1;14/12/2016
24304;685500;4294.3055816576;0;0.23825867052023;0;-1388;0;1;0;1;18/01/2017
24304;689800;4321.2428741465;0;0.24602601156069;0;-1408;0;1;0;1;07/02/2017
24304;701800;4396.4167136503;0;0.26770231213873;0;-1438;0;1;0;1;09/03/2017
24304;701100;4392.0315730126;0;0.26643786127168;0;-1472;0;1;0;1;12/04/2017
24304;637300;3992.3573263171;0;0.15119219653179;0;-1507;0;1;0;1;17/05/2017
24304;708400;4437.7623253774;0;0.27962427745665;0;-1527;0;1;0;1;06/06/2017
24304;710100;4448.4119526405;0;0.2826950867052;0;-1568;0;1;0;1;17/07/2017
24304;714300;4474.7227964668;0;0.29028179190751;0;-1592;0;1;0;1;10/08/2017
24304;713100;4467.2054125164;0;0.28811416184971;0;-1625;0;1;0;1;12/09/2017
24304;713100;4467.2054125164;1;0.28811416184971;1;-1781;1;0;1;0;15/02/2018
24304;553600;3468.0197957777;0;0;0;0;0;1;0;1;01/04/2013
24304;553600;3468.0197957777;1;0;1;-46;1;0;1;0;17/05/2013
24304;567000;3551.963916557;1;0.024205202312139;1;-120;1;0;1;0;30/07/2013
24304;567000;3551.963916557;1;0.024205202312139;1;-135;1;0;1;0;14/08/2013
24304;567000;3551.963916557;1;0.024205202312139;1;-190;1;0;1;0;08/10/2013
24304;601500;3768.0887051306;1;0.086524566473988;1;-221;1;0;1;0;08/11/2013
24304;601500;3768.0887051306;1;0.086524566473988;1;-262;1;0;1;0;19/12/2013
24304;579000;3627.1377560609;0;0.045881502890173;0;-463;0;1;0;1;08/07/2014
24304;578000;3620.8732694356;0;0.04407514450867;0;-500;0;1;0;1;14/08/2014
24304;581000;3639.6667293115;0;0.049494219653179;0;-535;0;1;0;1;18/09/2014
24304;673700;4220.3846394788;0;0.2169436416185;0;-574;0;1;0;1;27/10/2014
24304;667050;4178.7258034204;0;0.2049313583815;0;-599;0;1;0;1;21/11/2014
24304;663600;4157.1133245631;0;0.19869942196532;0;-647;0;1;0;1;08/01/2015
24304;661600;4144.5843513124;0;0.19508670520231;0;-696;0;1;0;1;26/02/2015
24304;668700;4189.0622063522;0;0.20791184971098;0;-714;0;1;0;1;16/03/2015
24304;668700;4189.0622063522;0;0.20791184971098;0;-772;0;1;0;1;13/05/2015
24304;668700;4189.0622063522;0;0.20791184971098;0;-816;0;1;0;1;26/06/2015
24304;683300;4280.5237110819;0;0.23428468208092;0;-836;0;1;0;1;16/07/2015
24304;683300;4280.5237110819;0;0.23428468208092;0;-871;0;1;0;1;20/08/2015
24304;683300;4280.5237110819;0;0.23428468208092;0;-890;0;1;0;1;08/09/2015
24304;695700;4358.2033452359;0;0.25668352601156;0;-932;0;1;0;1;20/10/2015
24304;695700;4358.2033452359;0;0.25668352601156;0;-954;0;1;0;1;11/11/2015
24304;707400;4431.4978387521;0;0.27781791907514;0;-989;0;1;0;1;16/12/2015
24304;696800;4365.0942805237;0;0.25867052023121;0;-1024;0;1;0;1;20/01/2016
24304;697000;4366.3471778488;0;0.25903179190751;0;-1051;0;1;0;1;16/02/2016
24304;697000;4366.3471778488;0;0.25903179190751;0;-1100;0;1;0;1;05/04/2016
24304;709400;4444.0268120028;0;0.28143063583815;0;-1130;0;1;0;1;05/05/2016
24304;684900;4290.5468896824;0;0.23717485549133;0;-1164;0;1;0;1;08/06/2016
24304;686300;4299.3171709578;0;0.23970375722543;0;-1194;0;1;0;1;08/07/2016
24304;686300;4299.3171709578;0;0.23970375722543;0;-1220;0;1;0;1;03/08/2016
24304;676100;4235.4194073796;0;0.2212789017341;0;-1262;0;1;0;1;14/09/2016
24304;679000;4253.586418593;0;0.22651734104046;0;-1285;0;1;0;1;07/10/2016
24304;680000;4259.8509052183;0;0.22832369942197;0;-1316;0;1;0;1;07/11/2016
24304;680000;4259.8509052183;0;0.22832369942197;0;-1353;0;1;0;1;14/12/2016
24304;685500;4294.3055816576;0;0.23825867052023;0;-1388;0;1;0;1;18/01/2017
24304;689800;4321.2428741465;0;0.24602601156069;0;-1408;0;1;0;1;07/02/2017
24304;701800;4396.4167136503;0;0.26770231213873;0;-1438;0;1;0;1;09/03/2017
24304;701100;4392.0315730126;0;0.26643786127168;0;-1472;0;1;0;1;12/04/2017
24304;637300;3992.3573263171;0;0.15119219653179;0;-1507;0;1;0;1;17/05/2017
24304;708400;4437.7623253774;0;0.27962427745665;0;-1527;0;1;0;1;06/06/2017
24304;710100;4448.4119526405;0;0.2826950867052;0;-1568;0;1;0;1;17/07/2017
24304;714300;4474.7227964668;0;0.29028179190751;0;-1592;0;1;0;1;10/08/2017
24304;713100;4467.2054125164;0;0.28811416184971;0;-1625;0;1;0;1;12/09/2017
24304;713100;4467.2054125164;1;0.28811416184971;1;-1781;1;0;1;0;15/02/2018
24304;391200;3200.7854688267;0;0;0;0;0;1;0;1;01/04/2013
24304;391200;3200.7854688267;1;0;1;-46;1;0;1;0;17/05/2013
24304;406900;3329.2423498609;1;0.040132924335378;1;-120;1;0;1;0;30/07/2013
24304;406900;3329.2423498609;1;0.040132924335378;1;-135;1;0;1;0;14/08/2013
24304;406900;3329.2423498609;1;0.040132924335378;1;-190;1;0;1;0;08/10/2013
24304;435000;3559.1556210113;1;0.11196319018405;1;-221;1;0;1;0;08/11/2013
24304;435000;3559.1556210113;1;0.11196319018405;1;-262;1;0;1;0;19/12/2013
24304;474500;3882.343315333;0;0.2129345603272;0;-463;0;1;0;1;08/07/2014
24304;418300;3422.5167730322;0;0.069274028629857;0;-500;0;1;0;1;14/08/2014
24304;418200;3421.6985763378;0;0.069018404907975;0;-535;0;1;0;1;18/09/2014
24304;481400;3938.7988872525;0;0.23057259713701;0;-574;0;1;0;1;27/10/2014
24304;484600;3964.981181476;0;0.23875255623722;0;-599;0;1;0;1;21/11/2014
24304;487450;3988.2997872689;0;0.24603783231084;0;-647;0;1;0;1;08/01/2015
24304;491800;4023.891343479;0;0.25715746421268;0;-696;0;1;0;1;26/02/2015
24304;497000;4066.4375715922;0;0.27044989775051;0;-714;0;1;0;1;16/03/2015
24304;497000;4066.4375715922;0;0.27044989775051;0;-772;0;1;0;1;13/05/2015
24304;497000;4066.4375715922;0;0.27044989775051;0;-816;0;1;0;1;26/06/2015
24304;501200;4100.8018327606;0;0.28118609406953;0;-836;0;1;0;1;16/07/2015
24304;501200;4100.8018327606;0;0.28118609406953;0;-871;0;1;0;1;20/08/2015
24304;501200;4100.8018327606;0;0.28118609406953;0;-890;0;1;0;1;08/09/2015
24304;515500;4217.803960072;0;0.31774028629857;0;-932;0;1;0;1;20/10/2015
24304;515500;4217.803960072;0;0.31774028629857;0;-954;0;1;0;1;11/11/2015
24304;528100;4320.8967435772;0;0.34994887525562;0;-989;0;1;0;1;16/12/2015
24304;528100;4320.8967435772;1;0.34994887525562;1;-1024;1;0;1;0;20/01/2016
24304;530800;4342.9880543283;0;0.35685071574642;0;-1051;0;1;0;1;16/02/2016
24304;530800;4342.9880543283;0;0.35685071574642;0;-1100;0;1;0;1;05/04/2016
24304;533100;4361.8065783014;0;0.36273006134969;0;-1130;0;1;0;1;05/05/2016
